anime,anime_url,anime_img,episodes,votes,weight,rate,rate_1,rate_2,rate_3,rate_4,rate_5,genre_action,genre_adventure,genre_comedy,genre_drama,genre_family,genre_fantasy,genre_food,genre_harem,genre_historical,genre_horror,genre_idols,genre_isekai,genre_jdrama,genre_magical girls,genre_martial arts,genre_mecha,genre_music,genre_mystery,genre_post-apocalyptic,genre_romance,genre_sci-fi,genre_seinen,genre_sgdrama,genre_shojo,genre_shonen,genre_slice of life,genre_sports,genre_supernatural,genre_thriller
Kono Aozora ni Yakusoku wo,https://www.crunchyroll.com/kono-aozora-ni-yakusoku-wo,https://img1.ak.crunchyroll.com/i/spire3/e36ef8cda32620a906bc784fb168f8961279145347_full.jpg,0,1119,5143,4.6,37,14,59,144,865,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fate/Zero,https://www.crunchyroll.com/fatezero,https://img1.ak.crunchyroll.com/i/spire3/2ee05df6e44530437069955b71f09daf1317839234_full.jpg,25,1097,5254,4.79,12,8,25,109,943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JoJo's Bizarre Adventure,https://www.crunchyroll.com/jojos-bizarre-adventure,https://img1.ak.crunchyroll.com/i/spire3/04b29833ccaaf2ee6bda1d08f2f02ecf1539039197_full.jpg,158,1074,5232,4.87,9,6,16,52,991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chihayafuru,https://www.crunchyroll.com/chihayafuru,https://img1.ak.crunchyroll.com/i/spire1/3711c8d7170680a6f6fa3503b2ca7da31572467477_full.jpg,74,1054,5090,4.83,9,4,21,90,930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
My Hero Academia,https://www.crunchyroll.com/my-hero-academia,https://img1.ak.crunchyroll.com/i/spire2/cccce22d1dfaaf713284a617ee0b539a1572467883_full.jpg,86,1025,4922,4.8,16,10,23,63,913,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Your lie in April,https://www.crunchyroll.com/your-lie-in-april,https://img1.ak.crunchyroll.com/i/spire3/40e6c04e05ce1efb08815b870a6d39331412797514_full.jpg,22,1014,4914,4.85,8,7,25,53,921,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Fairy Musketeers,https://www.crunchyroll.com/fairy-musketeers,https://img1.ak.crunchyroll.com/i/spire3/c50dddde547e8c8e64dd51abee3ea2921279145317_full.jpg,0,1001,4772,4.77,20,3,25,94,859,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Air Master,https://www.crunchyroll.com/air-master,https://img1.ak.crunchyroll.com/i/spire3/d2f7dc87bc7ff25c034396460d55cfab1273790662_full.jpg,0,973,4382,4.5,42,9,70,148,704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nogizaka Haruka no Himitsu - Purezza -,https://www.crunchyroll.com/nogizaka-haruka-no-himitsu-purezza-,https://img1.ak.crunchyroll.com/i/spire4/948bff2ae507a9102a8d8550fe1263ee1279146445_full.jpg,0,966,4596,4.76,10,6,22,132,796,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Hyakko,https://www.crunchyroll.com/hyakko,https://img1.ak.crunchyroll.com/i/spire2/76f3cb6b81dccd992916ea149220dfb41450743734_full.jpg,0,956,4491,4.7,22,9,25,124,776,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Is It Wrong to Try to Pick Up Girls in a Dungeon?,https://www.crunchyroll.com/is-it-wrong-to-try-to-pick-up-girls-in-a-dungeon,https://img1.ak.crunchyroll.com/i/spire4/316cad91725ebe89703b8306e95e9d941564075240_full.jpg,26,947,4374,4.62,26,25,41,100,755,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DARLING in the FRANXX,https://www.crunchyroll.com/darling-in-the-franxx,https://img1.ak.crunchyroll.com/i/spire4/e8e3c09f8450c3d8a90a03e2198688f61515484130_full.jpg,50,946,4108,4.34,52,49,83,101,661,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Listen to Me, Girls, I’m Your Father!",https://www.crunchyroll.com/listen-to-me-girls-im-your-father,https://img1.ak.crunchyroll.com/i/spire4/ab1040e21dceb2f4866d623507dcafdd1336684022_full.jpg,12,937,4386,4.68,17,6,41,131,742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BORUTO: NARUTO NEXT GENERATIONS,https://www.crunchyroll.com/boruto-naruto-next-generations,https://img1.ak.crunchyroll.com/i/spire1/ffe5a84ffeafce5f20693f7e9b6ff0151579221442_full.jpg,148,893,2865,3.21,237,127,80,111,338,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Brave 10,https://www.crunchyroll.com/brave-10,https://img1.ak.crunchyroll.com/i/spire3/0ad95ed4fd62f25cf311c5c19d4198661325696546_full.jpg,12,892,4141,4.64,12,13,41,150,676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEROMAN,https://www.crunchyroll.com/heroman,https://img1.ak.crunchyroll.com/i/spire4/553eb268c3b32b6228cc3f75b4a44a3e1279147038_full.jpg,0,891,4053,4.55,18,9,58,187,619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Food Wars! Shokugeki no Soma,https://www.crunchyroll.com/food-wars-shokugeki-no-soma,https://img1.ak.crunchyroll.com/i/spire4/bdb7cd339117868cd6696dce922f318e1571270456_full.jpg,74,884,4214,4.77,10,16,17,84,757,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Miracle Train,https://www.crunchyroll.com/miracle-train,https://img1.ak.crunchyroll.com/i/spire2/af71aa0173370eb9b7053735ec1592fc1435081453_full.jpg,0,873,4014,4.6,20,15,47,132,659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kanamemo,https://www.crunchyroll.com/kanamemo,https://img1.ak.crunchyroll.com/i/spire1/cccfaba0a20473634e3056e44966b4a21505349456_full.jpg,0,855,3970,4.64,19,5,35,144,652,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Ristorante Paradiso,https://www.crunchyroll.com/ristorante-paradiso,https://img1.ak.crunchyroll.com/i/spire2/298c1dc60226f4e97e7355caff4b9e1f1450826623_full.jpg,0,846,3909,4.62,20,2,43,149,632,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Black Jack,https://www.crunchyroll.com/black-jack,https://img1.ak.crunchyroll.com/i/spire3/4ae3ad8063e5dba770c2e39bfe01f6a11422326960_full.jpg,0,842,3969,4.71,26,8,15,83,710,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hanamaru Kindergarten,https://www.crunchyroll.com/hanamaru-kindergarten,https://img1.ak.crunchyroll.com/i/spire2/4cf51d9ef0398071bf43d087a62b3f831279147051_full.jpg,0,826,3934,4.76,6,3,26,111,680,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Demon Slayer: Kimetsu no Yaiba,https://www.crunchyroll.com/demon-slayer-kimetsu-no-yaiba,https://img1.ak.crunchyroll.com/i/spire3/f1fe5c7a43cb2f38f4152a58f89479821554508873_full.jpg,26,820,3996,4.87,3,7,18,35,757,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
GOBLIN SLAYER,https://www.crunchyroll.com/goblin-slayer,https://img1.ak.crunchyroll.com/i/spire4/0b07451e9b20be6c024833a762a2e6a81538837010_full.jpg,13,818,3665,4.48,50,27,33,78,630,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sound of the Sky,https://www.crunchyroll.com/sound-of-the-sky,https://img1.ak.crunchyroll.com/i/spire3/8261f2e111f9d0f92a385fd6e7d114f41279146478_full.jpg,0,817,3872,4.74,5,3,25,134,650,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Shin Koihime Musou,https://www.crunchyroll.com/shin-koihime-musou,https://img1.ak.crunchyroll.com/i/spire2/66d8bbabb6e9e3e5c0368ee303e243961279146438_full.jpg,0,815,3882,4.76,5,6,27,101,676,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ERASED,https://www.crunchyroll.com/erased,https://img1.ak.crunchyroll.com/i/spire4/3727644b109279e2cb405ac89b0f293f1452549294_full.jpg,13,797,3871,4.86,8,6,7,50,726,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Saint Seiya The Lost Canvas,https://www.crunchyroll.com/saint-seiya-the-lost-canvas,https://img1.ak.crunchyroll.com/i/spire3/37207b1afe3f78586159e0dedeb7cec21294189191_full.jpg,0,796,3774,4.74,5,2,28,124,637,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oreimo,https://www.crunchyroll.com/oreimo,https://img1.ak.crunchyroll.com/i/spire3/71fdb236017dcba7006a08fa67bedff91365924507_full.jpg,13,795,3512,4.42,31,35,52,130,547,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Puella Magi Madoka Magica,https://www.crunchyroll.com/puella-magi-madoka-magica,https://img1.ak.crunchyroll.com/i/spire2/7facd20f5216202349ad2fc3119e2e5b1329936788_full.jpg,0,791,3813,4.82,7,4,17,68,695,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Bodacious Space Pirates,https://www.crunchyroll.com/bodacious-space-pirates,https://img1.ak.crunchyroll.com/i/spire3/d8a4a69bb844d45f649b427bdd8cee981324617644_full.jpg,26,791,3687,4.66,6,18,43,104,620,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
YuruYuri,https://www.crunchyroll.com/yuruyuri,https://img1.ak.crunchyroll.com/i/spire4/3780ca878ee756a73dfeba8b63b0aa761444072040_full.jpg,36,789,3662,4.64,12,5,46,128,598,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
No Game No Life,https://www.crunchyroll.com/no-game-no-life,https://img1.ak.crunchyroll.com/i/spire1/5a4525c6fc5508fa27f0ed229ad2cbde1396985147_full.jpg,12,788,3705,4.7,11,16,25,93,643,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pretty Cure,https://www.crunchyroll.com/pretty-cure,https://img1.ak.crunchyroll.com/i/spire3/2c2ddc52a3a60f868db0f4d1e98fadaf1449540985_full.jpg,0,777,3546,4.56,40,8,29,97,603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Akame ga Kill!,https://www.crunchyroll.com/akame-ga-kill,https://img1.ak.crunchyroll.com/i/spire3/4fe71ff4ce4cf1b0d13b814d42ba51bc1404629753_full.jpg,24,767,3276,4.27,38,39,68,154,468,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RWBY,https://www.crunchyroll.com/rwby,https://img1.ak.crunchyroll.com/i/spire4/3bbbf0e26ea56bf53b1f7158f2011d0a1561489064_full.jpg,102,761,3070,4.03,82,58,49,135,437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gankutsuou,https://www.crunchyroll.com/gankutsuou,https://img1.ak.crunchyroll.com/i/spire4/8d1de125068d1f7f18dacab8c72b54741424476276_full.jpg,0,741,3516,4.74,11,10,17,81,622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mysterious Girlfriend X,https://www.crunchyroll.com/mysterious-girlfriend-x,https://img1.ak.crunchyroll.com/i/spire3/69d6d92c68c58654465f62c1c903d9911505343039_full.jpg,13,733,3437,4.69,13,13,22,93,592,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
That Time I Got Reincarnated as a Slime,https://www.crunchyroll.com/that-time-i-got-reincarnated-as-a-slime,https://img1.ak.crunchyroll.com/i/spire4/15a59c8efa8ea6cccb53fff530c2f1921548272848_full.jpg,27,731,3400,4.65,11,18,41,75,586,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sweet Blue Flowers,https://www.crunchyroll.com/sweet-blue-flowers,https://img1.ak.crunchyroll.com/i/spire1/36d06bbdde095f3bca2653eded52200d1450743786_full.jpg,0,730,3415,4.68,17,6,23,103,581,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"We, Without Wings - under the innocent sky",https://www.crunchyroll.com/we-without-wings-under-the-innocent-sky,https://img1.ak.crunchyroll.com/i/spire4/2234934e7b220a58df2a02d72b69c8021301414782_full.jpg,0,730,3295,4.51,17,19,49,132,513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kiseijuu,https://www.crunchyroll.com/parasyte-the-maxim-,https://img1.ak.crunchyroll.com/i/spire2/7d31dfaf49397a8cc1e490ccedea04e21422401583_full.jpg,24,717,3407,4.75,6,7,21,91,592,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Kamisama Dolls,https://www.crunchyroll.com/kamisama-dolls,https://img1.ak.crunchyroll.com/i/spire2/5b80f204841b686dca994f674c2fb3911310009898_full.jpg,0,705,3230,4.58,6,7,39,172,481,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NATSU NO ARASHI !,https://www.crunchyroll.com/natsu-no-arashi-,https://img1.ak.crunchyroll.com/i/spire2/4edbaac80ed0d53f0986c484e420fa7d1279147067_full.jpg,0,690,3076,4.46,30,5,46,147,462,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Toradora!,https://www.crunchyroll.com/toradora,https://img1.ak.crunchyroll.com/i/spire2/0c40842ee6753a33e292ab258eb901171406587958_full.jpg,25,689,3321,4.82,5,5,12,65,602,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Ano Natsu de Matteru,https://www.crunchyroll.com/ano-natsu-de-matteru,https://img1.ak.crunchyroll.com/i/spire4/421d404c6a1cfb9f5e103b709cf364981325706809_full.jpg,0,685,3211,4.69,12,10,21,94,548,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
KILL la KILL,https://www.crunchyroll.com/kill-la-kill,https://img1.ak.crunchyroll.com/i/spire3/5142ab9ed5dd56153b731de52021ac5b1379547918_full.jpg,24,682,3139,4.6,17,23,21,92,529,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
The Ancient Magus' Bride,https://www.crunchyroll.com/the-ancient-magus-bride,https://img1.ak.crunchyroll.com/i/spire2/fcd25c135faf173a4d8a67a82b3400b71507240910_full.jpg,54,681,3259,4.79,5,13,20,47,596,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Mushi-Uta,https://www.crunchyroll.com/mushi-uta,https://img1.ak.crunchyroll.com/i/spire1/b73927f56c55406884a13d22d2fcf7c51289443377_full.jpg,0,679,3213,4.73,10,6,26,72,565,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Fairy Tail,https://www.crunchyroll.com/fairy-tail,https://img1.ak.crunchyroll.com/i/spire2/f4ca1a545a471a9ce6e43eef8e8d72541539734102_full.jpg,153,674,2939,4.36,37,36,47,81,473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Yuri!!! on ICE,https://www.crunchyroll.com/yuri-on-ice,https://img1.ak.crunchyroll.com/i/spire1/ef5256ff4c4090c9fd1440592f1a0a2e1500413854_full.jpg,12,673,3250,4.83,10,4,11,41,607,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Hourou Musuko Wandering Son,https://www.crunchyroll.com/hourou-musuko-wandering-son,https://img1.ak.crunchyroll.com/i/spire1/9c7927b063b3e7f70fb0a52d422e54851293496905_full.jpg,0,668,3176,4.75,8,2,20,86,552,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Kuroko's Basketball,https://www.crunchyroll.com/kurokos-basketball,https://img1.ak.crunchyroll.com/i/spire1/be611b65eb36149005789b740efc7a361333664528_full.jpg,82,665,3207,4.82,4,5,18,51,587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Battle Girls - Time Paradox,https://www.crunchyroll.com/battle-girls-time-paradox,https://img1.ak.crunchyroll.com/i/spire1/f87223bb31cd0d77560f8503f3e58f761301595298_full.jpg,0,649,2969,4.57,10,6,42,134,457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fist of the North Star,https://www.crunchyroll.com/fist-of-the-north-star,https://img1.ak.crunchyroll.com/i/spire3/3eba7becdfbb91a33b2086ba7c05481a1237311049_full.jpg,0,637,2974,4.67,22,1,23,74,517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Level E,https://www.crunchyroll.com/level-e,https://img1.ak.crunchyroll.com/i/spire1/205ca28fbb216ef83c82c422660298e01293489455_full.jpg,0,623,2888,4.64,3,7,30,134,449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RH Plus,https://www.crunchyroll.com/rh-plus,https://img1.ak.crunchyroll.com/i/spire3/25564a486ef76f238834f427ce86d0931273803742_full.jpg,0,623,2886,4.63,10,11,30,96,476,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Say ""I love you.""",https://www.crunchyroll.com/say-i-love-you,https://img1.ak.crunchyroll.com/i/spire4/edbd0bb8d5722f91def4c4c8c45327431351191195_full.jpg,13,583,2666,4.57,6,14,35,113,415,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Log Horizon,https://www.crunchyroll.com/log-horizon,https://img1.ak.crunchyroll.com/i/spire4/f39842bd473e2db08ea8a1d8849c93ae1412197326_full.jpg,50,576,2619,4.55,12,13,35,104,412,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Working!,https://www.crunchyroll.com/wagnaria,https://img1.ak.crunchyroll.com/i/spire1/89ac3ce291c61a1d812ea7313675275e1435186540_full.jpg,14,556,2656,4.78,5,7,11,61,472,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
